Gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	B_1_1	B_1_2	B_1_3	B_2_1	B_2_2	B_2_3	B_3_1	B_3_2	B_3_3	B_4_1	B_4_2	B_4_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_109201	105.288454333373	-10.6239532352652	1.03488091097708e-19	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Panacibacter	s__Panacibacter	Panacibacter ginsenosidivorans (taxid 1813871)	0	0	0	0.904893424924337	1.24888748957121	1.00465613112456	0	0	0	0.851320369780351	1.64151259179262	1.3970033937117	gene_109201	700598.Niako_4456	1.75e-199	557.0	COG0202@1|root,COG0202@2|Bacteria,4NE8W@976|Bacteroidetes,1IQ3D@117747|Sphingobacteriia	976|Bacteroidetes	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoA	GO:0003674,GO:0003824,GO:0003899,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006354,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0032774,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097659,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901576	2.7.7.6	ko:K03040	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	-
gene_109287	55.3809832824038	-9.69326483729875	2.6928097584062e-14	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Aquiflexum	s__Aquiflexum	Aquiflexum balticum DSM 16537 (taxid 758820)	0	0	0	0.245889163656954	0.266463279800052	0.199196256111799	0	0	0	0.295435551338829	0.645352847235485	0.402128805629439	gene_109287	388413.ALPR1_19728	0.0	947.0	COG0561@1|root,COG0561@2|Bacteria,4PMMP@976|Bacteroidetes	976|Bacteroidetes	S	Pfam:SusD	-	-	-	ko:K21572	-	-	-	-	ko00000,ko02000	8.A.46.1,8.A.46.3	-	-	-
gene_109524	17.1021804376288	-7.97997821598366	4.35256285400194e-11	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Panacibacter	s__Panacibacter	Panacibacter ginsenosidivorans (taxid 1813871)	0	0	0	0.371383642051157	0.285615476917811	0.186603826628796	0	0	0	0.158335073330617	0.434648173187518	0.207931877673666	gene_109524	929562.Emtol_2241	2.74e-86	266.0	COG1194@1|root,COG1194@2|Bacteria,4NDZY@976|Bacteroidetes,47KTH@768503|Cytophagia	976|Bacteroidetes	L	A G-specific adenine glycosylase	mutY	-	-	ko:K03575	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	-
gene_10960	11.5217221079181	-7.40255825996435	1.74865273339065e-08	d__Bacteria	NA	p__Bacteroidota	NA	NA	NA	NA	NA	Bacteroidota (taxid 976)	0	0	0	0.35273418081081	0.318540222616865	0.17805382311774	0	0	0	0.317857288729317	0.604325260727387	0.69239171637726	gene_10960	1501391.LG35_06725	5.52e-37	127.0	COG0089@1|root,COG0089@2|Bacteria,4NS7H@976|Bacteroidetes,2FT3A@200643|Bacteroidia,22VE2@171550|Rikenellaceae	976|Bacteroidetes	J	One of the early assembly proteins it binds 23S rRNA. One of the proteins that surrounds the polypeptide exit tunnel on the outside of the ribosome. Forms the main docking site for trigger factor binding to the ribosome	rplW	-	-	ko:K02892	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_109863	12.0661209040717	-7.47544293765629	8.62783840895296e-07	d__Bacteria	NA	p__Bacteroidota	NA	NA	NA	NA	NA	Bacteroidota (taxid 976)	0	0	0	0.108965654581683	0.137763573985255	0.0942923794854636	0	0	0	0.0436407034773443	0.549077840863213	0.472813250506362	gene_109863	264462.Bd2784	1.28e-52	185.0	COG1048@1|root,COG1048@2|Bacteria,1MU9T@1224|Proteobacteria,42N5M@68525|delta/epsilon subdivisions,2MTH2@213481|Bdellovibrionales,2WIIV@28221|Deltaproteobacteria	213481|Bdellovibrionales	C	aconitate hydratase	aco	-	4.2.1.3	ko:K01681	ko00020,ko00630,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230	M00009,M00010,M00012,M00173,M00740	R01324,R01325,R01900	RC00497,RC00498,RC00618	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_109888	16.2866997124899	-7.42952658525321	1.76704084729193e-09	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Spirosomataceae	g__Tellurirhabdus	s__Tellurirhabdus	Tellurirhabdus bombi (taxid 2907205)	0	0	0.0108913054986063	0.195888638580049	0.318418642379225	0.160093104864314	0	0	0	0.0653777714307544	0.236899844012128	0.458719943875493	gene_109888	926549.KI421517_gene265	6.8e-145	429.0	COG0480@1|root,COG0480@2|Bacteria,4NE9X@976|Bacteroidetes,47M8E@768503|Cytophagia	976|Bacteroidetes	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	fusA	-	-	ko:K02355	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	-
gene_110645	51.9944505403085	-9.61719267448416	3.61503849001571e-19	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	NA	Hymenobacter (taxid 89966)	0	0	0	0.464357443589735	0.561510177921744	0.441029898089904	0	0	0	0.0748435897769351	0.0993029358272177	0.105308100907219	gene_110645	926562.Oweho_1929	0.0	1008.0	COG0243@1|root,COG0437@1|root,COG0243@2|Bacteria,COG0437@2|Bacteria,4NE5M@976|Bacteroidetes,1HWY0@117743|Flavobacteriia,2PA5H@246874|Cryomorphaceae	976|Bacteroidetes	C	4Fe-4S dicluster domain	nrfC	-	-	ko:K00184	-	-	-	-	ko00000	5.A.3	-	-	-
gene_110646	13.7751643911046	-7.71435310233256	8.48756535831738e-12	d__Bacteria	NA	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Arcticibacter	s__Arcticibacter	Arcticibacter sp. MXS-1 (taxid 3341726)	0	0	0	0.288813780588448	0.312979498903079	0.271192199188257	0	0	0	0.0516822555189671	0.0594518765624306	0.0380909689703915	gene_110646	926562.Oweho_1928	3.02e-309	845.0	COG5557@1|root,COG5557@2|Bacteria,4NE3X@976|Bacteroidetes,1HY9P@117743|Flavobacteriia,2PABZ@246874|Cryomorphaceae	976|Bacteroidetes	C	Polysulphide reductase, NrfD	nrfD	-	-	ko:K00185	-	-	-	-	ko00000	5.A.3	-	-	-
gene_110901	52.2910229009283	-9.60904362039508	7.9090993790808e-18	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Candidatus Arcticimaribacter	s__Candidatus	Candidatus Arcticimaribacter forsetii (taxid 2820661)	0	0	0	1.36587686781032	1.20263239736487	1.10807661521091	0	0	0	0.923118473255802	1.36276517054482	1.46050354797132	gene_110901	1122605.KB893647_gene439	4.66e-70	216.0	COG0203@1|root,COG0203@2|Bacteria,4NNW0@976|Bacteroidetes,1IRYB@117747|Sphingobacteriia	976|Bacteroidetes	J	Ribosomal protein L17	rplQ	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904	-	ko:K02879	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_110902	97.6837302198823	-10.5153222559107	1.95612661463166e-19	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Ferruginibacter	s__Ferruginibacter	Ferruginibacter albus (taxid 2875540)	0	0	0	1.058554572553	1.11937323139346	0.834751050125554	0	0	0	0.800036010155028	1.57956872040422	1.16416949475975	gene_110902	929713.NIASO_12330	4.22e-207	576.0	COG0202@1|root,COG0202@2|Bacteria,4NE8W@976|Bacteroidetes,1IQ3D@117747|Sphingobacteriia	976|Bacteroidetes	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoA	GO:0003674,GO:0003824,GO:0003899,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006354,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0032774,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097659,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901576	2.7.7.6	ko:K03040	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	-
gene_110903	97.4645564110047	-10.5120633886478	1.74479415723724e-21	d__Bacteria	NA	p__Bacteroidota	NA	NA	NA	NA	NA	Bacteroidota (taxid 976)	0	0	0	1.90555037034552	2.26384328509292	1.61230633040986	0	0	0	1.56026317085832	2.03137055462325	2.13490452621378	gene_110903	1122605.KB893647_gene437	4.15e-130	370.0	COG0522@1|root,COG0522@2|Bacteria,4NEMZ@976|Bacteroidetes,1INSQ@117747|Sphingobacteriia	976|Bacteroidetes	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit	rpsD	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006417,GO:0006450,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010608,GO:0010628,GO:0015935,GO:0019222,GO:0019843,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032268,GO:0032270,GO:0032991,GO:0034248,GO:0034250,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0045727,GO:0045903,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0060255,GO:0065007,GO:0065008,GO:0080090,GO:0097159,GO:1901363,GO:1990904,GO:2000112	-	ko:K02986	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_110904	64.2955595140101	-9.90882145706209	3.18835752861059e-19	d__Bacteria	NA	p__Bacteroidota	NA	NA	NA	NA	NA	Bacteroidota (taxid 976)	0	0	0	2.08121749018543	2.14258989154336	1.96304804152645	0	0	0	1.15026700917292	2.31558549881117	1.72871831146209	gene_110904	1122605.KB893647_gene436	6.51e-79	236.0	COG0100@1|root,COG0100@2|Bacteria,4NNHA@976|Bacteroidetes,1ISSN@117747|Sphingobacteriia	976|Bacteroidetes	J	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome	rpsK	GO:0000028,GO:0000462,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0016070,GO:0016072,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030490,GO:0032991,GO:0034470,GO:0034622,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0048027,GO:0065003,GO:0070181,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02948	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_110905	43.2235982472546	-9.33258363546768	1.3661714476346e-17	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Sediminibacterium	s__Sediminibacterium	Sediminibacterium sp. KACHI17 (taxid 1751071)	0	0	0	1.61646687584166	1.41110810428542	1.30165556405196	0	0	0	1.02504109033794	1.30326003425045	1.67000405690661	gene_110905	1122605.KB893647_gene435	3.17e-75	226.0	COG0099@1|root,COG0099@2|Bacteria,4NNGZ@976|Bacteroidetes,1ISH0@117747|Sphingobacteriia	976|Bacteroidetes	J	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits	rpsM	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022613,GO:0032991,GO:0034641,GO:0034645,GO:0042254,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02952	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_110906	30.7558043608546	-8.83679389085498	2.97083040038296e-14	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Chitinophaga	s__Chitinophaga	Chitinophaga niabensis (taxid 536979)	0	0	0	1.87480633088485	1.6084099459805	1.28435693153031	0	0	0	1.50171845390533	2.3145511395949	1.11371731740279	gene_110906	929713.NIASO_12350	1.18e-43	142.0	COG0361@1|root,COG0361@2|Bacteria,4NS6S@976|Bacteroidetes,1IT95@117747|Sphingobacteriia	976|Bacteroidetes	J	One of the essential components for the initiation of protein synthesis. Stabilizes the binding of IF-2 and IF-3 on the 30S subunit to which N-formylmethionyl-tRNA(fMet) subsequently binds. Helps modulate mRNA selection, yielding the 30S pre- initiation complex (PIC). Upon addition of the 50S ribosomal subunit IF-1, IF-2 and IF-3 are released leaving the mature 70S translation initation complex	infA	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0043021,GO:0043022,GO:0044424,GO:0044444,GO:0044464,GO:0044877	-	ko:K02518	-	-	-	-	ko00000,ko03012	-	-	-	-
gene_111029	14.8904042171201	-7.7840691744739	9.77301722106911e-08	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Marixanthomonas	s__Marixanthomonas	Marixanthomonas sp. SCSIO 43207 (taxid 2779360)	0	0	0	0.189114711735727	0.0315289812181999	0.100706827069509	0	0	0	0.262178205839658	0.457415458449721	0.396767970663017	gene_111029	1122176.KB903557_gene4036	1.96e-120	353.0	COG1960@1|root,COG1960@2|Bacteria,4NEKJ@976|Bacteroidetes,1INZ7@117747|Sphingobacteriia	976|Bacteroidetes	I	acyl-CoA dehydrogenase	gcdH	-	1.3.8.6	ko:K00252	ko00071,ko00310,ko00362,ko00380,ko01100,ko01120,ko01130,map00071,map00310,map00362,map00380,map01100,map01120,map01130	M00032	R02487,R02488,R10074	RC00052,RC00156	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_111046	20.8803876082307	-8.27429226285315	1.1874862555402e-12	d__Bacteria	NA	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA	Flavobacterium (taxid 237)	0	0	0	0.175462643787941	0.301061348863016	0.202446544673064	0	0	0	0.0966249934684278	0.238722150504529	0.271910916957871	gene_111046	1123248.KB893317_gene4278	2.12e-191	564.0	COG0341@1|root,COG0342@1|root,COG0341@2|Bacteria,COG0342@2|Bacteria,4NE1X@976|Bacteroidetes,1IP7W@117747|Sphingobacteriia	976|Bacteroidetes	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA	secD	-	-	ko:K03072,ko:K12257	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	2.A.6.4,3.A.5.2,3.A.5.7	-	-	-
gene_111805	12.2097659556327	-6.51525101389915	2.61497531905659e-08	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Sediminibacterium	s__Sediminibacterium	Sediminibacterium sp. TEGAF015 (taxid 575378)	0.036631685670013	0	0	0.274160380918658	0.713040036780828	0.268874317143913	0	0	0	0.175681806306232	0.375766348016388	0.181273944638581	gene_111805	925409.KI911562_gene5	1.97e-101	294.0	COG0049@1|root,COG0049@2|Bacteria,4NEEM@976|Bacteroidetes,1IRJ7@117747|Sphingobacteriia	976|Bacteroidetes	J	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the head domain of the 30S subunit. Is located at the subunit interface close to the decoding center, probably blocks exit of the E-site tRNA	rpsG	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02992	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_111918	27.503495237599	-8.67607059177279	9.11632934022419e-14	d__Bacteria	NA	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	s__Sphingobacterium	Sphingobacterium lactis (taxid 797291)	0	0	0	0.227807491773648	0.302613211486021	0.248003539342566	0	0	0	0.167758013496029	0.275501221802191	0.437300031396164	gene_111918	485918.Cpin_0844	1.22e-234	659.0	COG1217@1|root,COG1217@2|Bacteria,4NDVM@976|Bacteroidetes,1IQXV@117747|Sphingobacteriia	976|Bacteroidetes	T	GTP-binding protein TypA	typA	-	-	ko:K06207	-	-	-	-	ko00000	-	-	-	-
gene_112251	25.2571566294978	-8.5500208266949	6.62861169385108e-15	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	NA	NA	Chitinophagaceae (taxid 563835)	0	0	0	0.322900004193086	0.237680012260276	0.25305818084133	0	0	0	0.139081429992434	0.265246833893921	0.151061620532151	gene_112251	1408813.AYMG01000003_gene2872	1.76e-252	702.0	COG0114@1|root,COG0114@2|Bacteria,4NEQP@976|Bacteroidetes,1IPCY@117747|Sphingobacteriia	976|Bacteroidetes	C	Involved in the TCA cycle. Catalyzes the stereospecific interconversion of fumarate to L-malate	fumC	-	4.2.1.2	ko:K01679	ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko04934,ko05200,ko05211,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200,map04934,map05200,map05211	M00009,M00011,M00173,M00376	R01082	RC00443	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_112712	58.2480701816974	-9.76665776280096	6.83419787783651e-15	d__Bacteria	NA	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	NA	Alistipes (taxid 239759)	0	0	0	2.16303086738583	3.19638637177612	1.95683782943683	0	0	0	3.48486065785035	5.76683202655577	4.14429742397859	gene_112712	1538295.JY96_15200	1.87e-27	100.0	COG0211@1|root,COG0211@2|Bacteria,1MZGH@1224|Proteobacteria,2VU4W@28216|Betaproteobacteria,1KMAC@119065|unclassified Burkholderiales	28216|Betaproteobacteria	J	Belongs to the bacterial ribosomal protein bL27 family	rpmA	-	-	ko:K02899	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_112801	14.7447951236313	-7.76581781017569	5.66258214673025e-09	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Hymenobacteraceae	g__Hymenobacter	s__Hymenobacter	Hymenobacter oligotrophus (taxid 2319843)	0	0	0	0.148393128110619	0.264187076824619	0.0550330988075011	0	0	0	0.14008828049326	0.35892136630999	0.170828791694722	gene_112801	234267.Acid_7055	7.81e-92	295.0	COG0466@1|root,COG0466@2|Bacteria,3Y2QB@57723|Acidobacteria	57723|Acidobacteria	O	ATP-dependent serine protease that mediates the selective degradation of mutant and abnormal proteins as well as certain short-lived regulatory proteins. Required for cellular homeostasis and for survival from DNA damage and developmental changes induced by stress. Degrades polypeptides processively to yield small peptide fragments that are 5 to 10 amino acids long. Binds to DNA in a double-stranded, site-specific manner	-	-	3.4.21.53	ko:K01338	ko04112,map04112	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	-
gene_113423	72.1318765813367	-10.0769094305724	5.47288599823721e-15	d__Bacteria	NA	p__Bacteroidota	NA	NA	NA	NA	NA	Bacteroidota (taxid 976)	0	0	0	2.40498254148472	1.50461781674331	0.836742376216657	0	0	0	1.54905523125669	4.13785060874517	2.33606944308154	gene_113423	755732.Fluta_0288	4.7e-67	204.0	COG0292@1|root,COG0292@2|Bacteria,4NNKU@976|Bacteroidetes,1I1Z2@117743|Flavobacteriia,2PAVK@246874|Cryomorphaceae	976|Bacteroidetes	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006996,GO:0008150,GO:0009987,GO:0015934,GO:0016043,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0042254,GO:0042255,GO:0042273,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071826,GO:0071840,GO:1990904	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_113521	120.000606873078	-10.8146761646674	1.74491599274465e-15	d__Bacteria	NA	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Ferruginibacter	s__Ferruginibacter	Ferruginibacter lapsinanis (taxid 563172)	0	0	0	0.276822132189713	0.389979825941618	0.292245345738604	0	0	0	1.01776052255271	1.0177237743192	1.55121218256743	gene_113521	1110502.TMO_2987	5.67e-263	733.0	COG0056@1|root,COG0056@2|Bacteria,1MUG7@1224|Proteobacteria,2TQYK@28211|Alphaproteobacteria,2JQN1@204441|Rhodospirillales	204441|Rhodospirillales	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit	atpA	-	3.6.3.14	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	-
gene_113661	10.5904290032989	-7.32945826344375	3.83097913662469e-10	d__Bacteria	NA	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagus	Algoriphagus halophilus (taxid 226505)	0	0	0	0.187148862341385	0.608424124048505	0.247684358468251	0	0	0	0.0925890600803117	0.0532541905887409	0.122832344726143	gene_113661	1120965.AUBV01000009_gene2948	4.43e-176	491.0	COG1845@1|root,COG1845@2|Bacteria,4NDYG@976|Bacteroidetes,47JVP@768503|Cytophagia	976|Bacteroidetes	C	cytochrome c oxidase subunit III	coxP	-	1.9.3.1	ko:K02276	ko00190,ko01100,map00190,map01100	M00155	R00081	RC00016	ko00000,ko00001,ko00002,ko01000	3.D.4.4,3.D.4.6	-	-	-
